Test Scores,Engagement Level,Motivation Scores,Homework Completion,Participation Rate,Style_Auditory,Style_Read/WriteKinesthetic,Style_Visual
71.24257636533656,0.9793926731757617,84.03540517612582,0.7898114308886373,0.6002389670079396,False,False,True
74.91138113655441,0.8480826062526892,56.25531693103535,0.860950432063627,0.33284108781748856,False,False,True
76.66301874868611,0.9469207945812526,60.62376052321908,0.7228020268363219,0.8503315728120511,False,True,False
59.00753495364654,0.6843404570116218,54.97828118251089,0.5992346779406521,0.9841453466443335,False,True,False
73.88542825347953,0.6441301702820922,78.9353931581251,0.745747386106886,0.5470706840306956,False,False,True
87.6450649406574,0.6296576200459665,48.83120821913259,0.7051337382936516,0.7580449964006668,False,False,True
77.02988554399454,0.676122371303454,91.49939467397988,0.5703613308164057,0.579157981794993,False,True,False
63.760488212660015,0.7968816987873157,55.37212866566463,0.524509191034741,0.950156034287212,False,False,True
75.77635013199809,0.8488098382962299,92.82406403537108,0.9737611609590311,0.8734882710203051,True,False,False
64.71358299056871,0.6802509019663555,40.85606729697608,0.5849427896664492,0.48134283121678834,False,True,False
59.507335271197825,0.9140507484880539,62.71581645323678,0.8494037795020972,0.6207806023295807,False,False,True
68.43407614056225,0.5091168619995958,73.05341089809599,0.7070002521173588,0.852228573936592,False,False,True
75.15435986504859,0.7498180051239626,49.82126227800371,0.8335524476349865,0.9782056909316523,False,True,False
67.19886651871875,0.5068163064287822,94.12194077423484,0.8478891545848659,0.5225996719762294,False,True,False
58.81681643821054,0.7261145521793642,52.82075408692691,0.8107603199898723,0.5614143368879531,False,False,True
50.85468352767272,0.5725042504139999,84.1977722794436,0.9371580238331327,0.44330392356850795,True,False,False
68.89269489498963,0.9714761851636929,80.38494117096386,0.9384624369353252,0.41579866962525514,False,False,True
85.2827528240935,0.4327338574715259,82.45029963351962,0.6816962159019655,0.9946968994902978,False,True,False
61.197596429895675,0.7012033542644642,89.54131797338005,0.567416131794132,0.5366955557877627,True,False,False
63.71274119487805,0.8145456903560153,72.76980710816869,0.9066337739821865,0.7138045739253298,False,True,False
73.90512357068829,0.8920979526679842,48.51539575113896,0.7575402212574475,0.40230135672018813,False,True,False
60.14291191766915,0.9934688917719493,80.96438871762737,0.7068824969759161,0.9380731258473398,False,False,True
50.51968501311702,0.6887872431524016,44.23092568526123,0.5768880318664806,0.6004907682557588,False,False,True
92.8805184080035,0.5572294065052361,80.2306002991148,0.769488847177827,0.8941147998262564,False,True,False
50.520125700320776,0.565736391756583,88.96232408696164,0.6296728300145904,0.6747865547182539,True,False,False
97.56016736826089,0.5086027049725655,78.43739018308275,0.7340394208629255,0.33049255077807055,False,True,False
88.62762984404245,0.4900190458156193,46.10297999422688,0.5748041096470822,0.6306334167966772,True,False,False
90.27324737153378,0.9736053882163062,91.40591736237567,0.8553657206596832,0.9949115200887839,True,False,False
63.6875641385589,0.5460869145482696,86.5783762391936,0.9024260651977927,0.8776514040656458,False,False,True
55.484843500259586,0.5512408789366138,66.52993358234895,0.857946593573524,0.8583784945691615,False,True,False
61.111931230577596,0.9233392160803872,95.88781308052658,0.5975420678608193,0.8487833793118458,False,False,True
56.87646889386213,0.42788352620897874,62.11585902568807,0.5279121918286402,0.8185503832893377,True,False,False
51.3096681593069,0.423582001098495,81.35944404278646,0.7657147667111288,0.8893754295528837,False,False,True
77.84938782126001,0.6296505447563215,78.09453598657666,0.9441255219043141,0.8266706836593574,False,False,True
63.23077138720485,0.9152532578389084,89.01386700403744,0.879506382490834,0.9228855690492612,False,True,False
93.95055489162911,0.7632391723458896,51.730409795911555,0.9260314457929928,0.8137165402769737,False,True,False
51.637203632767566,0.9282751922313875,93.70986302049214,0.5252546027859577,0.5802729085373521,False,False,True
84.01653649905006,0.8835182218141604,72.25024546793915,0.8409742339015934,0.42217915079515506,False,True,False
96.80682007985756,0.7196628817533692,54.911031917879214,0.8537868104980646,0.9985713437936057,False,True,False
60.79448731506883,0.7034915897348362,64.76469230661715,0.5920840492866395,0.8230694490562298,False,True,False
97.30515260119043,0.6828119159434343,77.98729905280146,0.8388740127246183,0.5735120078580921,False,False,True
69.47363047153002,0.6557168952850879,56.03801602107151,0.7677184773598574,0.961955018062782,False,True,False
90.26055787740547,0.5196715421983265,70.74086365923492,0.9438171874332175,0.7669329398304927,False,True,False
52.69583174150882,0.9333355420451106,76.86015632284528,0.8694732633981963,0.9315051693978116,True,False,False
56.620193198430414,0.4462364997854554,76.15994108378956,0.9116091707095972,0.3782795024284682,False,False,True
54.01894135929452,0.8400978770240423,97.80203657591056,0.7229383449528815,0.5282531260420547,False,True,False
64.99360599838673,0.5531709593508846,48.80037548141458,0.9001843101619678,0.5399310142068331,False,True,False
97.93380863793277,0.40725370037947745,60.91726247786758,0.5035357479355261,0.7548703762928626,False,True,False
67.41110897139575,0.5445499914315999,83.1694656052417,0.6988486311904494,0.5302338937005282,False,True,False
92.69327359745925,0.8276938922406177,58.99311147974835,0.8098134670338537,0.7468530075025073,False,False,True
74.58773895142492,0.5420014658713642,96.61056094325335,0.7679175290578524,0.9677592589568356,True,False,False
